"station_id","name","state","local_authority","latitude","longitude","existing_charger_count","proposed_charger_count","ac_charger_count","dc_charger_count","indoor_outdoor","status","data_as","source_name","source_url","source_record_id","retrieved_at_utc"
"mevnet-1787","Kuala Kubu Bharu Hospital","SELANGOR","Majlis Perbandaran Hulu Selangor","3.5642205","101.6530372","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1787","2026-07-26T09:23:16Z"
"mevnet-1788","Perpustakaan Syed Mashor","SELANGOR","Majlis Perbandaran Hulu Selangor","3.5640687","101.6568566","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1788","2026-07-26T09:23:16Z"
"mevnet-1789","FIVE petrol station","SELANGOR","Majlis Perbandaran Hulu Selangor","3.6232675","101.5757694","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1789","2026-07-26T09:23:16Z"
"mevnet-1790","Starbucks Petronas Rawang R&R DT","SELANGOR","Majlis Perbandaran Selayang","3.3316189","101.5584805","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1790","2026-07-26T09:23:16Z"
"mevnet-1791","Hulu Tamu Hot Springs","SELANGOR","Majlis Perbandaran Hulu Selangor","3.4638644","101.6969346","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1791","2026-07-26T09:23:16Z"
"mevnet-1792","Ajlaa Village Resort","SELANGOR","Majlis Perbandaran Kajang","3.2228101","101.8595874","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1792","2026-07-26T09:23:16Z"
"mevnet-1793","The Secret Garden Hulu Langat","SELANGOR","Majlis Perbandaran Kajang","3.1065187","101.8157597","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1793","2026-07-26T09:23:16Z"
"mevnet-1794","Pasaraya CS Hulu Langat","SELANGOR","Majlis Perbandaran Kajang","3.097","101.800664","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1794","2026-07-26T09:23:16Z"
"mevnet-1795","PASARAYA BORONG SAKAN CHERAS/ULU LANGAT","SELANGOR","Majlis Perbandaran Kajang","3.0987026","101.8024366","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1795","2026-07-26T09:23:16Z"
"mevnet-1796","Petron Hulu Langat","SELANGOR","Majlis Perbandaran Kajang","3.0706612","101.7810452","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1796","2026-07-26T09:23:16Z"
"mevnet-1797","KFC Petron Hulu Langat Drive Thru","SELANGOR","Majlis Perbandaran Kajang","3.0702428","101.7809736","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1797","2026-07-26T09:23:16Z"
"mevnet-1798","Pasaraya Yang Yang Wholesale And Retail Sdn Bhd @ Batang Kali","SELANGOR","Majlis Perbandaran Hulu Selangor","3.4553574","101.661767","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1798","2026-07-26T09:23:16Z"
"mevnet-1799","Kalumpang Resort & Training Centre","SELANGOR","Majlis Perbandaran Hulu Selangor","3.6446624","101.5891685","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1799","2026-07-26T09:23:16Z"
"mevnet-1800","SIRIM RASA","SELANGOR","Majlis Perbandaran Hulu Selangor","3.5088195","101.6260528","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1800","2026-07-26T09:23:16Z"
"mevnet-1801","Rumah Hutan Bonda Rozita","SELANGOR","Majlis Perbandaran Hulu Selangor","3.4403852","101.6884636","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1801","2026-07-26T09:23:16Z"
"mevnet-1802","Carpe Diem","SELANGOR","Majlis Perbandaran Hulu Selangor","3.3509421","101.5932371","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1802","2026-07-26T09:23:16Z"
"mevnet-1803","Tasik Kebun Serendah","SELANGOR","Majlis Perbandaran Hulu Selangor","3.3578755","101.6148542","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1803","2026-07-26T09:23:16Z"
"mevnet-1804","Darul Quran JAKIM","SELANGOR","Majlis Perbandaran Hulu Selangor","3.5419254","101.6645984","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1804","2026-07-26T09:23:16Z"
"mevnet-1805","Maybank Academy","SELANGOR","Majlis Perbandaran Sepang","2.9667141","101.7350755","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1805","2026-07-26T09:23:16Z"
"mevnet-1806","PETRONAS Research Sdn Bhd","SELANGOR","Majlis Perbandaran Sepang","2.971065","101.7383872","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1806","2026-07-26T09:23:16Z"
"mevnet-1807","Akademi Nazir Razak","SELANGOR","Majlis Perbandaran Sepang","2.9698517","101.7351798","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1807","2026-07-26T09:23:16Z"
"mevnet-1808","Malaysian Palm Oil Board (MPOB)","SELANGOR","Majlis Perbandaran Sepang","2.968494","101.7424328","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1808","2026-07-26T09:23:16Z"
"mevnet-1809","BSN Training Centre","SELANGOR","Majlis Perbandaran Sepang","2.965607","101.7390122","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1809","2026-07-26T09:23:16Z"
"mevnet-1810","RHB Complex Bangi (IT & Training Center)","SELANGOR","Majlis Perbandaran Sepang","2.962937","101.743762","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1810","2026-07-26T09:23:16Z"
"mevnet-1811","Institut Semarak Felda (ISEF)","SELANGOR","Majlis Perbandaran Sepang","2.9674688","101.7396176","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1811","2026-07-26T09:23:16Z"
"mevnet-1812","Sunway Gandaria (Residence)","SELANGOR","Majlis Perbandaran Kajang","2.9614667","101.753018","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1812","2026-07-26T09:23:16Z"
"mevnet-1813","Vista Bangi Service Apartment","SELANGOR","Majlis Perbandaran Kajang","2.9448438","101.7845235","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1813","2026-07-26T09:23:16Z"
"mevnet-1814","German-Malaysian Institute","SELANGOR","Majlis Perbandaran Kajang","2.933142","101.7980111","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1814","2026-07-26T09:23:16Z"
"mevnet-1815","Tun Seri Lanang Library","SELANGOR","Majlis Perbandaran Kajang","2.9257905","101.7818076","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1815","2026-07-26T09:23:16Z"
"mevnet-1816","Universiti Kebangsaan Malaysia","SELANGOR","Majlis Perbandaran Kajang","2.9289226","101.7800233","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1816","2026-07-26T09:23:16Z"
"mevnet-1817","Department of Atomic Energy (Atom Malaysia)","SELANGOR","Majlis Perbandaran Sepang","2.8960895","101.7541567","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1817","2026-07-26T09:23:16Z"
"mevnet-1818","Agensi Nuklear Malaysia","SELANGOR","Majlis Perbandaran Sepang","2.9002292","101.7600326","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1818","2026-07-26T09:23:16Z"
"mevnet-1819","Malaysia Genome & Vaccine Institute","SELANGOR","Majlis Perbandaran Kajang","2.9036662","101.768373","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1819","2026-07-26T09:23:16Z"
"mevnet-1820","Institut Latihan Islam Malaysia","SELANGOR","Majlis Perbandaran Sepang","2.9528237","101.7475974","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1820","2026-07-26T09:23:16Z"
"mevnet-1821","McDonaldâ€™s Petronas Bangi NB Layby DT","SELANGOR","Majlis Perbandaran Sepang","2.9449694","101.7516632","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1821","2026-07-26T09:23:16Z"
"mevnet-1822","Moscorp Sdn Bhd","SELANGOR","Majlis Perbandaran Kajang","2.9808496","101.7534239","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1822","2026-07-26T09:23:16Z"
"mevnet-1823","STARBUCKS JADE HILLS DT","SELANGOR","Majlis Perbandaran Kajang","2.9915763","101.7605166","2","2","2","0","Outdoor","Existing","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1823","2026-07-26T09:23:16Z"
"mevnet-1824","Jade Hills Club House Gym","SELANGOR","Majlis Perbandaran Kajang","2.9937675","101.7576015","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1824","2026-07-26T09:23:16Z"
"mevnet-1825","Tealive Bandar Seri Putra","SELANGOR","Majlis Perbandaran Kajang","2.8858229","101.7896671","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1825","2026-07-26T09:23:16Z"
"mevnet-1826","JAKEL BTHO","SELANGOR","Majlis Perbandaran Kajang","3.0455302","101.7591704","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1826","2026-07-26T09:23:16Z"
"mevnet-1827","Tasik Vista Residen","SELANGOR","Majlis Perbandaran Kajang","3.0451486","101.758026","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1827","2026-07-26T09:23:16Z"
"mevnet-1828","Columbia Asia Hospital - Cheras","SELANGOR","Majlis Perbandaran Kajang","3.031525","101.762945","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1828","2026-07-26T09:23:16Z"
"mevnet-1829","Hap Seng Star Balakong by Mercedes-Benz","SELANGOR","Majlis Perbandaran Kajang","3.0284068","101.7542343","0","10","0","0",,"Newly Proposed","31-Oct-24","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1829","2026-07-26T09:23:16Z"
"mevnet-1830","Australian International School Malaysia","SELANGOR","Majlis Bandaraya Subang Jaya","3.0204628","101.7233599","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1830","2026-07-26T09:23:16Z"
"mevnet-1831","BHP Petrol Besraya","SELANGOR","Majlis Perbandaran Kajang","3.007519","101.724148","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1831","2026-07-26T09:23:16Z"
"mevnet-1832","PETRONAS SOLARIS PUTRA","SELANGOR","Majlis Perbandaran Kajang","3.0058518","101.7251075","3","2","0","3","Outdoor","Existing","31-Dec-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1832","2026-07-26T09:23:16Z"
"mevnet-1833","STARBUCKS CONEZION PUTRAJAYA DT","SELANGOR","Majlis Perbandaran Sepang","2.9643429","101.721221","1","2","1","0","Outdoor","Existing","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1833","2026-07-26T09:23:16Z"
"mevnet-1834","Setia Mayuri Sales Gallery","SELANGOR","Majlis Perbandaran Kajang","2.945516","101.8703145","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1834","2026-07-26T09:23:16Z"
"mevnet-1835","Semenyih Lake Country Club","SELANGOR","Majlis Perbandaran Kajang","2.9469571","101.8605485","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1835","2026-07-26T09:23:16Z"
"mevnet-1836","TTDI Grove","SELANGOR","Majlis Perbandaran Kajang","2.9965549","101.8084679","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1836","2026-07-26T09:23:16Z"
"mevnet-1837","Eco-Shop @ Bukit Raja","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0923017","101.4547505","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1837","2026-07-26T09:23:16Z"
"mevnet-1838","STARBUCKS SETIA ALAM DT","SELANGOR","Majlis Bandaraya Shah Alam","3.1017095","101.4447319","2","2","2","0","Outdoor","Existing","5-Jul-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1838","2026-07-26T09:23:16Z"
"mevnet-1839","Petron Setia Impian","SELANGOR","Majlis Bandaraya Shah Alam","3.1013628","101.4441589","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1839","2026-07-26T09:23:16Z"
"mevnet-1840","KFC Setia Impian DT","SELANGOR","Majlis Bandaraya Shah Alam","3.1016941","101.4451766","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1840","2026-07-26T09:23:16Z"
"mevnet-1841","Setia Alam Club","SELANGOR","Majlis Bandaraya Shah Alam","3.0976995","101.4451049","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1841","2026-07-26T09:23:16Z"
"mevnet-1842","Blackball Setia Alam","SELANGOR","Majlis Bandaraya Shah Alam","3.0999998","101.4450734","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1842","2026-07-26T09:23:16Z"
"mevnet-1843","Segi Fresh Sungai Udang","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0349758","101.4113451","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1843","2026-07-26T09:23:16Z"
"mevnet-1844","BHPETROL Pelabuhan Klang","SELANGOR","Majlis Bandaraya DiRaja Klang","3.003314","101.4010312","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1844","2026-07-26T09:23:16Z"
"mevnet-1845","Caltex Pelabuhan Klang","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0049468","101.4022788","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1845","2026-07-26T09:23:16Z"
"mevnet-1846","Shell","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0042491","101.4024676","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1846","2026-07-26T09:23:16Z"
"mevnet-1847","Sunway Pier","SELANGOR","Majlis Bandaraya DiRaja Klang","2.9998778","101.3906296","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1847","2026-07-26T09:23:16Z"
"mevnet-1848","Shell Persiaran Puteri, Bandar Puteri","SELANGOR","Majlis Bandaraya DiRaja Klang","2.9944404","101.4681726","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1848","2026-07-26T09:23:16Z"
"mevnet-1849","Maple Residence","SELANGOR","Majlis Bandaraya DiRaja Klang","2.9560242","101.4619043","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1849","2026-07-26T09:23:16Z"
"mevnet-1850","Wyndham Acmar Klang","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0590226","101.4718593","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1850","2026-07-26T09:23:16Z"
"mevnet-1851","KEC Klang Driving Range","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0603678","101.4704812","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1851","2026-07-26T09:23:16Z"
"mevnet-1852","Department of Lands and Mines (Federal) Klang","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0574706","101.4683429","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1852","2026-07-26T09:23:16Z"
"mevnet-1853","Klang National Registration Department","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0584612","101.4689112","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1853","2026-07-26T09:23:16Z"
