"pile_id","station_id","label","network","connector_type","power_kw","price_per_kwh","deployment_stage","operational_state","is_synthetic","synthetic_fields","source_name","source_station_record_id","dataset"
"mevnet-26-pile-005","mevnet-26","Bay 05",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","26","full"
"mevnet-26-pile-006","mevnet-26","Bay 06",,"CCS2","60","1.35","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","26","full"
"mevnet-26-pile-007","mevnet-26","Bay 07",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","26","full"
"mevnet-26-pile-008","mevnet-26","Bay 08",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","26","full"
"mevnet-27-pile-001","mevnet-27","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","27","full"
"mevnet-27-pile-002","mevnet-27","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","27","full"
"mevnet-27-pile-003","mevnet-27","Bay 03",,"CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","27","full"
"mevnet-27-pile-004","mevnet-27","Bay 04",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","27","full"
"mevnet-27-pile-005","mevnet-27","Bay 05",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","27","full"
"mevnet-27-pile-006","mevnet-27","Bay 06",,"CCS2","60","1.35","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","27","full"
"mevnet-27-pile-007","mevnet-27","Bay 07",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","27","full"
"mevnet-27-pile-008","mevnet-27","Bay 08",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","27","full"
"mevnet-28-pile-001","mevnet-28","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","28","full"
"mevnet-28-pile-002","mevnet-28","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","28","full"
"mevnet-28-pile-003","mevnet-28","Bay 03",,"CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","28","full"
"mevnet-29-pile-001","mevnet-29","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","29","full"
"mevnet-29-pile-002","mevnet-29","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","29","full"
"mevnet-29-pile-003","mevnet-29","Bay 03",,"CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","29","full"
"mevnet-30-pile-001","mevnet-30","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","30","full"
"mevnet-30-pile-002","mevnet-30","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","30","full"
"mevnet-30-pile-003","mevnet-30","Bay 03",,"CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","30","full"
"mevnet-31-pile-001","mevnet-31","Bay 01","chargEV","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","31","full"
"mevnet-31-pile-002","mevnet-31","Bay 02","ChargeSini","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","31","full"
"mevnet-31-pile-003","mevnet-31","Bay 03","chargEV","Type 2","22","1.05","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","31","full"
"mevnet-31-pile-004","mevnet-31","Bay 04","ChargeSini","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","31","full"
"mevnet-31-pile-005","mevnet-31","Bay 05","chargEV","Type 2","11","0.9","existing","reserved","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","31","full"
"mevnet-31-pile-006","mevnet-31","Bay 06","ChargeSini","Type 2","22","1.05","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","31","full"
"mevnet-31-pile-007","mevnet-31","Bay 07","chargEV","Type 2","7","0.75","existing","occupied","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","31","full"
"mevnet-31-pile-008","mevnet-31","Bay 08","ChargeSini","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","31","full"
"mevnet-31-pile-009","mevnet-31","Bay 09","chargEV","CCS2","50","1.2","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","31","full"
"mevnet-31-pile-010","mevnet-31","Bay 10","ChargeSini","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","31","full"
"mevnet-31-pile-011","mevnet-31","Bay 11","chargEV","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","31","full"
"mevnet-31-pile-012","mevnet-31","Bay 12","ChargeSini","CCS2","180","1.65","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","31","full"
"mevnet-32-pile-001","mevnet-32","Bay 01","chargEV","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","32","full"
"mevnet-32-pile-002","mevnet-32","Bay 02","chargEV","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","32","full"
"mevnet-32-pile-003","mevnet-32","Bay 03","chargEV","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","32","full"
"mevnet-32-pile-004","mevnet-32","Bay 04","chargEV","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","32","full"
"mevnet-32-pile-005","mevnet-32","Bay 05","chargEV","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","32","full"
"mevnet-32-pile-006","mevnet-32","Bay 06","chargEV","CCS2","60","1.35","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","32","full"
"mevnet-33-pile-001","mevnet-33","Bay 01","ChargeSini","CCS2","50","1.2","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","33","full"
"mevnet-33-pile-002","mevnet-33","Bay 02","ChargeSini","CCS2","60","1.35","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","33","full"
"mevnet-33-pile-003","mevnet-33","Bay 03","ChargeSini","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","33","full"
"mevnet-33-pile-004","mevnet-33","Bay 04","ChargeSini","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","33","full"
"mevnet-33-pile-005","mevnet-33","Bay 05","ChargeSini","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","33","full"
"mevnet-33-pile-006","mevnet-33","Bay 06","ChargeSini","CCS2","60","1.35","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","33","full"
"mevnet-33-pile-007","mevnet-33","Bay 07","ChargeSini","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","33","full"
"mevnet-34-pile-001","mevnet-34","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","34","full"
"mevnet-34-pile-002","mevnet-34","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","34","full"
"mevnet-35-pile-001","mevnet-35","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","35","full"
"mevnet-35-pile-002","mevnet-35","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","35","full"
"mevnet-36-pile-001","mevnet-36","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","36","full"
"mevnet-36-pile-002","mevnet-36","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","36","full"
"mevnet-37-pile-001","mevnet-37","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","37","full"
"mevnet-37-pile-002","mevnet-37","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","37","full"
"mevnet-38-pile-001","mevnet-38","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","38","full"
"mevnet-38-pile-002","mevnet-38","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","38","full"
"mevnet-39-pile-001","mevnet-39","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","39","full"
"mevnet-39-pile-002","mevnet-39","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","39","full"
"mevnet-39-pile-003","mevnet-39","Bay 03",,"CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","39","full"
"mevnet-39-pile-004","mevnet-39","Bay 04",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","39","full"
"mevnet-39-pile-005","mevnet-39","Bay 05",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","39","full"
